Time,X-axis,Y-axis,Z-axis,Temperature
00:00:00,133.0,120.0,4.0,26.0
00:00:02,131.0,122.0,3.0,26.0
00:00:03,131.0,120.0,4.0,26.0
00:00:03,133.0,122.0,5.0,26.0
00:00:03,131.0,123.0,4.0,26.0
00:00:03,132.0,122.0,4.0,26.0
00:00:03,130.0,118.0,4.0,26.0
00:00:04,131.0,121.0,6.0,26.0
00:00:04,135.0,119.0,4.0,26.0
00:00:04,130.0,118.0,4.0,26.0
00:00:04,133.0,120.0,2.0,26.0
00:00:04,132.0,117.0,4.0,26.0
00:00:04,133.0,118.0,3.0,26.0
00:00:05,133.0,119.0,5.0,26.0
00:00:05,133.0,119.0,2.0,26.0
00:00:05,133.0,119.0,4.0,26.0
00:00:05,132.0,118.0,3.0,26.0
00:00:06,132.0,119.0,4.0,26.0
00:00:06,137.0,119.0,4.0,26.0
00:00:06,133.0,117.0,6.0,26.0
00:00:06,133.0,118.0,3.0,26.0
00:00:06,134.0,120.0,3.0,26.0
00:00:07,130.0,117.0,5.0,26.0
00:00:07,130.0,123.0,3.0,26.0
00:00:07,136.0,124.0,2.0,26.0
00:00:07,134.0,124.0,3.0,26.0
00:00:07,133.0,119.0,3.0,26.0
00:00:08,133.0,119.0,3.0,26.0
00:00:08,134.0,120.0,3.0,26.0
00:00:08,137.0,123.0,0.0,26.0
00:00:08,136.0,125.0,10.0,26.0
00:00:08,143.0,128.0,10.0,26.0
00:00:08,130.0,140.0,8.0,26.0
00:00:09,140.0,131.0,5.0,26.0
00:00:09,131.0,123.0,13.0,26.0
00:00:09,133.0,125.0,250.0,26.0
00:00:09,128.0,115.0,250.0,26.0
00:00:09,124.0,127.0,243.0,26.0
00:00:10,84.0,117.0,245.0,26.0
00:00:10,148.0,118.0,48.0,26.0
00:00:10,120.0,151.0,11.0,26.0
00:00:10,87.0,104.0,19.0,26.0
00:00:10,159.0,101.0,32.0,26.0
00:00:11,112.0,143.0,229.0,26.0
00:00:11,122.0,125.0,219.0,26.0
00:00:11,95.0,96.0,9.0,26.0
00:00:11,147.0,99.0,59.0,26.0
00:00:11,160.0,101.0,42.0,26.0
00:00:11,174.0,125.0,45.0,26.0
00:00:12,177.0,90.0,240.0,26.0
00:00:12,154.0,99.0,11.0,26.0
00:00:12,109.0,122.0,18.0,26.0
00:00:12,125.0,124.0,251.0,26.0
00:00:12,120.0,134.0,7.0,26.0
00:00:13,139.0,121.0,252.0,26.0
00:00:13,106.0,129.0,4.0,26.0
00:00:13,112.0,110.0,6.0,26.0
