Time,X-axis,Y-axis,Z-axis,Temperature
00:00:26,122.0,123.0,254.0,26.0
00:00:26,122.0,119.0,7.0,26.0
00:00:26,119.0,130.0,24.0,26.0
00:00:27,116.0,132.0,11.0,26.0
00:00:27,134.0,130.0,8.0,26.0
00:00:27,117.0,124.0,5.0,26.0
00:00:27,116.0,136.0,6.0,26.0
00:00:27,145.0,117.0,18.0,26.0
00:00:28,126.0,126.0,255.0,26.0
00:00:28,149.0,128.0,0.0,26.0
00:00:28,123.0,121.0,7.0,26.0
00:00:28,144.0,121.0,0.0,26.0
00:00:28,129.0,111.0,254.0,26.0
00:00:29,142.0,113.0,254.0,26.0
00:00:29,141.0,120.0,2.0,26.0
00:00:29,119.0,128.0,11.0,26.0
00:00:29,126.0,116.0,9.0,26.0
00:00:29,130.0,103.0,1.0,26.0
00:00:29,101.0,136.0,7.0,26.0
00:00:30,142.0,131.0,9.0,26.0
00:00:30,142.0,114.0,255.0,26.0
00:00:30,115.0,133.0,254.0,26.0
00:00:30,145.0,114.0,17.0,26.0
00:00:30,131.0,115.0,255.0,26.0
00:00:31,139.0,133.0,255.0,26.0
00:00:31,163.0,121.0,19.0,26.0
00:00:31,148.0,125.0,13.0,26.0
00:00:31,169.0,113.0,10.0,26.0
00:00:31,139.0,130.0,24.0,26.0
00:00:32,165.0,117.0,9.0,26.0
00:00:32,144.0,122.0,249.0,26.0
00:00:32,115.0,116.0,252.0,26.0
00:00:32,129.0,119.0,250.0,26.0
00:00:32,125.0,100.0,243.0,26.0
00:00:32,134.0,118.0,5.0,26.0
00:00:33,148.0,108.0,6.0,26.0
00:00:33,159.0,127.0,5.0,26.0
00:00:33,156.0,110.0,7.0,26.0
00:00:33,143.0,133.0,9.0,26.0
00:00:33,146.0,115.0,245.0,26.0
00:00:34,126.0,117.0,1.0,26.0
00:00:34,155.0,112.0,255.0,26.0
00:00:34,146.0,117.0,0.0,26.0
00:00:34,140.0,119.0,17.0,26.0
00:00:34,121.0,114.0,3.0,26.0
00:00:35,150.0,127.0,13.0,26.0
00:00:35,130.0,125.0,15.0,26.0
00:00:35,119.0,133.0,255.0,26.0
00:00:35,144.0,101.0,249.0,26.0
00:00:35,113.0,131.0,0.0,26.0
00:00:35,127.0,130.0,10.0,26.0
00:00:36,114.0,117.0,12.0,26.0
00:00:36,116.0,135.0,10.0,26.0
00:00:36,126.0,114.0,13.0,26.0
00:00:36,130.0,109.0,13.0,26.0
00:00:36,138.0,108.0,250.0,26.0
00:00:37,138.0,121.0,0.0,26.0
00:00:37,111.0,127.0,6.0,26.0
00:00:37,137.0,117.0,1.0,26.0
00:00:37,94.0,115.0,243.0,26.0
00:00:37,146.0,118.0,4.0,26.0
00:00:38,121.0,121.0,0.0,26.0
00:00:38,148.0,112.0,255.0,26.0
00:00:38,129.0,126.0,12.0,26.0
00:00:38,142.0,116.0,248.0,26.0
00:00:38,126.0,110.0,1.0,26.0
00:00:38,148.0,108.0,255.0,26.0
00:00:39,160.0,121.0,1.0,26.0
00:00:39,143.0,114.0,7.0,26.0
00:00:39,134.0,112.0,3.0,26.0
00:00:39,163.0,122.0,255.0,26.0
00:00:39,134.0,114.0,254.0,26.0
00:00:40,142.0,116.0,255.0,26.0
00:00:40,156.0,99.0,253.0,26.0
00:00:40,131.0,119.0,251.0,26.0
00:00:40,151.0,121.0,255.0,26.0
00:00:40,127.0,125.0,20.0,26.0
00:00:41,144.0,128.0,12.0,26.0
00:00:41,142.0,128.0,2.0,26.0
00:00:41,125.0,126.0,18.0,26.0
00:00:41,135.0,132.0,8.0,26.0
00:00:41,124.0,101.0,240.0,26.0
00:00:41,105.0,135.0,9.0,26.0
00:00:42,124.0,122.0,5.0,26.0
00:00:42,131.0,120.0,19.0,26.0
00:00:42,118.0,130.0,20.0,26.0
00:00:42,140.0,128.0,12.0,26.0
00:00:42,119.0,129.0,2.0,26.0
00:00:43,111.0,129.0,3.0,26.0
00:00:43,132.0,126.0,21.0,26.0
00:00:43,107.0,124.0,253.0,26.0
00:00:43,132.0,125.0,23.0,26.0
00:00:43,105.0,133.0,34.0,26.0
00:00:44,127.0,122.0,12.0,26.0
00:00:44,166.0,123.0,2.0,26.0
00:00:44,126.0,127.0,17.0,26.0
00:00:44,129.0,123.0,252.0,26.0
00:00:44,120.0,134.0,17.0,26.0
00:00:44,137.0,117.0,253.0,26.0
00:00:45,156.0,120.0,252.0,26.0
00:00:45,131.0,121.0,13.0,26.0
00:00:45,151.0,126.0,20.0,26.0
00:00:45,146.0,130.0,8.0,26.0
00:00:45,145.0,122.0,6.0,26.0
00:00:46,123.0,129.0,0.0,26.0
00:00:46,138.0,122.0,17.0,26.0
00:00:46,108.0,125.0,253.0,26.0
00:00:46,120.0,132.0,252.0,26.0
00:00:46,105.0,129.0,31.0,26.0
00:00:47,130.0,123.0,253.0,26.0
00:00:47,131.0,125.0,10.0,26.0
00:00:47,128.0,122.0,22.0,26.0
00:00:47,130.0,128.0,7.0,26.0
00:00:47,133.0,125.0,253.0,26.0
00:00:47,116.0,117.0,255.0,26.0
00:00:48,136.0,119.0,7.0,26.0
00:00:48,129.0,105.0,243.0,26.0
00:00:48,119.0,127.0,13.0,26.0
00:00:48,138.0,116.0,7.0,26.0
00:00:48,158.0,118.0,252.0,26.0
00:00:49,129.0,113.0,0.0,26.0
00:00:49,144.0,114.0,243.0,26.0
00:00:49,124.0,138.0,30.0,26.0
00:00:49,154.0,103.0,254.0,26.0
00:00:49,102.0,130.0,249.0,26.0
00:00:50,148.0,114.0,8.0,26.0
00:00:50,129.0,115.0,251.0,26.0
00:00:50,156.0,109.0,242.0,26.0
00:00:50,127.0,116.0,255.0,26.0
00:00:50,132.0,125.0,255.0,26.0
00:00:50,132.0,127.0,19.0,26.0
00:00:51,130.0,121.0,3.0,26.0
00:00:51,141.0,115.0,252.0,26.0
00:00:51,120.0,124.0,22.0,26.0
00:00:51,144.0,122.0,4.0,26.0
00:00:51,137.0,133.0,2.0,26.0
00:00:52,139.0,132.0,15.0,26.0
00:00:52,122.0,138.0,7.0,26.0
00:00:52,142.0,135.0,245.0,26.0
00:00:52,102.0,134.0,4.0,26.0
00:00:52,154.0,108.0,0.0,26.0
00:00:53,105.0,113.0,255.0,26.0
00:00:53,126.0,126.0,15.0,26.0
00:00:53,131.0,119.0,13.0,26.0
00:00:53,126.0,121.0,24.0,26.0
00:00:53,124.0,117.0,255.0,26.0
00:00:53,139.0,115.0,254.0,26.0
00:00:54,104.0,129.0,254.0,26.0
00:00:54,141.0,109.0,3.0,26.0
00:00:54,116.0,110.0,1.0,26.0
00:00:54,113.0,133.0,11.0,26.0
00:00:54,142.0,113.0,11.0,26.0
00:00:55,107.0,131.0,14.0,26.0
00:00:55,143.0,112.0,254.0,26.0
00:00:55,122.0,116.0,253.0,26.0
00:00:55,112.0,120.0,248.0,26.0
00:00:55,114.0,126.0,250.0,26.0
00:00:56,125.0,121.0,243.0,26.0
00:00:56,146.0,120.0,8.0,26.0
00:00:56,136.0,123.0,11.0,26.0
00:00:56,150.0,110.0,247.0,26.0
00:00:56,134.0,118.0,2.0,26.0
00:00:56,125.0,120.0,245.0,26.0
00:00:57,107.0,141.0,22.0,26.0
00:00:57,124.0,117.0,3.0,26.0
00:00:57,95.0,130.0,254.0,26.0
00:00:57,124.0,126.0,13.0,26.0
00:00:57,151.0,117.0,3.0,26.0
00:00:58,123.0,132.0,19.0,26.0
00:00:58,143.0,124.0,5.0,26.0
00:00:58,135.0,127.0,253.0,26.0
00:00:58,126.0,123.0,4.0,26.0
00:00:58,137.0,121.0,18.0,26.0
00:00:59,118.0,102.0,246.0,26.0
00:00:59,120.0,130.0,10.0,26.0
00:00:59,139.0,121.0,9.0,26.0
00:00:59,121.0,113.0,10.0,26.0
00:00:59,129.0,113.0,251.0,26.0
00:00:59,116.0,122.0,254.0,26.0
00:01:00,126.0,125.0,18.0,26.0
00:01:00,105.0,127.0,255.0,26.0
00:01:00,146.0,111.0,244.0,26.0
00:01:00,134.0,117.0,22.0,26.0
00:01:00,125.0,132.0,9.0,26.0
00:01:01,164.0,125.0,10.0,26.0
00:01:01,133.0,123.0,13.0,26.0
00:01:01,132.0,128.0,255.0,26.0
00:01:01,137.0,110.0,255.0,26.0
00:01:01,118.0,132.0,251.0,26.0
00:01:02,120.0,126.0,14.0,26.0
00:01:02,114.0,126.0,29.0,26.0
00:01:02,105.0,131.0,4.0,26.0
00:01:02,157.0,120.0,15.0,26.0
00:01:02,141.0,134.0,28.0,26.0
00:01:02,137.0,115.0,3.0,26.0
00:01:03,152.0,133.0,5.0,26.0
00:01:03,111.0,126.0,6.0,26.0
00:01:03,156.0,112.0,1.0,26.0
00:01:03,107.0,123.0,2.0,26.0
00:01:03,111.0,131.0,10.0,26.0
00:01:04,162.0,119.0,11.0,26.0
00:01:04,127.0,131.0,18.0,26.0
00:01:04,157.0,117.0,2.0,26.0
00:01:04,136.0,118.0,242.0,26.0
00:01:04,132.0,114.0,254.0,26.0
00:01:05,123.0,119.0,10.0,26.0
00:01:05,135.0,122.0,25.0,26.0
00:01:05,127.0,124.0,10.0,26.0
00:01:05,136.0,117.0,12.0,26.0
00:01:05,114.0,111.0,11.0,26.0
00:01:05,136.0,116.0,255.0,26.0
00:01:06,118.0,123.0,253.0,26.0
00:01:06,143.0,126.0,20.0,26.0
00:01:06,117.0,121.0,255.0,26.0
00:01:06,133.0,134.0,6.0,26.0
00:01:06,154.0,118.0,17.0,26.0
00:01:07,122.0,126.0,2.0,26.0
00:01:07,166.0,125.0,4.0,26.0
00:01:07,125.0,130.0,12.0,26.0
00:01:07,156.0,120.0,3.0,26.0
00:01:07,128.0,116.0,246.0,26.0
00:01:08,120.0,121.0,252.0,26.0
00:01:08,125.0,119.0,13.0,26.0
00:01:08,123.0,122.0,28.0,26.0
00:01:08,114.0,128.0,3.0,26.0
00:01:08,142.0,121.0,1.0,26.0
00:01:08,105.0,127.0,24.0,26.0
00:01:09,138.0,112.0,253.0,26.0
00:01:09,134.0,123.0,0.0,26.0
00:01:09,108.0,123.0,248.0,26.0
00:01:09,121.0,112.0,249.0,26.0
00:01:09,138.0,102.0,255.0,26.0
00:01:10,115.0,130.0,12.0,26.0
00:01:10,131.0,116.0,8.0,26.0
00:01:10,120.0,117.0,18.0,26.0
00:01:10,118.0,120.0,255.0,26.0
00:01:10,134.0,135.0,4.0,26.0
00:01:11,98.0,131.0,9.0,26.0
00:01:11,140.0,105.0,254.0,26.0
00:01:11,95.0,124.0,247.0,26.0
00:01:11,139.0,120.0,8.0,26.0
00:01:11,122.0,115.0,2.0,26.0
00:01:11,139.0,108.0,4.0,26.0
00:01:12,132.0,122.0,11.0,26.0
00:01:12,132.0,118.0,247.0,26.0
00:01:12,127.0,127.0,12.0,26.0
00:01:12,150.0,106.0,1.0,26.0
00:01:12,125.0,135.0,252.0,26.0
00:01:13,148.0,118.0,11.0,26.0
00:01:13,130.0,126.0,13.0,26.0
00:01:13,148.0,111.0,249.0,26.0
00:01:13,135.0,121.0,2.0,26.0
00:01:13,143.0,130.0,0.0,26.0
00:01:14,110.0,124.0,255.0,26.0
00:01:14,150.0,108.0,0.0,26.0
00:01:14,126.0,112.0,240.0,26.0
00:01:14,136.0,119.0,13.0,26.0
00:01:14,148.0,127.0,12.0,26.0
00:01:14,129.0,124.0,17.0,26.0
00:01:15,145.0,119.0,2.0,26.0
00:01:15,142.0,120.0,249.0,26.0
00:01:15,104.0,134.0,6.0,26.0
